frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
59,0.09889003,0.009913747,0.8674912,0.1032956,0.07045311,0.05520513,0.0756667,0.05275673,0.09412486,0.6676,0.03463335,0.5969619,0.01508155,0.6299276,0.1093345,0.5035585,0.02987703,0.07672384,0.05059584,0.08021968
60,0.1029814,0.009295642,0.875753,0.103963,0.07009397,0.0552551,0.0756858,0.05376001,0.09226859,0.6883249,0.03423306,0.6220909,0.01507929,0.6530013,0.1073734,0.5345111,0.03001146,0.07676189,0.05061734,0.07843962
61,0.1049503,0.008716076,0.8834997,0.1035646,0.06948166,0.05526159,0.07571636,0.05475843,0.09121471,0.7075056,0.03388966,0.6456531,0.01507656,0.6746364,0.1045641,0.5592511,0.03030548,0.0767998,0.05064293,0.07677406
62,0.1069379,0.008172647,0.8907634,0.1024965,0.06886061,0.05519185,0.07574702,0.05614408,0.09087417,0.7207838,0.03358965,0.6677463,0.01507389,0.6949224,0.1012585,0.5812016,0.03059355,0.07687595,0.05066136,0.07519458
63,0.1069992,0.0076631,0.8975742,0.1010689,0.06821169,0.05510174,0.0757613,0.05748726,0.08939463,0.7263382,0.03331954,0.6872319,0.01507137,0.7139437,0.09756692,0.5903924,0.03094235,0.07691235,0.05069436,0.07370459
64,0.107647,0.007185328,0.9039603,0.09921663,0.06765577,0.05498431,0.07577446,0.05899188,0.08818781,0.7335957,0.03305739,0.7067327,0.01506919,0.731779,0.09411468,0.6000164,0.03140992,0.07699691,0.05073847,0.07231048
65,0.1071451,0.006737344,0.9099483,0.09834705,0.06736575,0.05488768,0.07578424,0.06095031,0.0861851,0.7374392,0.03286155,0.7240899,0.01506649,0.7485024,0.09065033,0.6018684,0.03224194,0.07709154,0.05078342,0.07100394
66,0.1083082,0.006375271,0.915563,0.09665611,0.06729002,0.05478982,0.07579777,0.06237803,0.08493495,0.7370639,0.03254065,0.7396728,0.01506417,0.764183,0.08714649,0.5922244,0.0331551,0.07716471,0.05082702,0.06979501
67,0.1137146,0.006603971,0.9208276,0.09558315,0.06766848,0.05478257,0.07580587,0.06462887,0.08323876,0.7429038,0.03214142,0.7559039,0.01506263,0.778886,0.08407214,0.5783091,0.0341028,0.07727371,0.05084928,0.06865691
68,0.1210908,0.006745345,0.9257639,0.09436878,0.06803832,0.05475168,0.07582727,0.06610224,0.0818065,0.7447529,0.03176226,0.7711231,0.0150609,0.7926722,0.08076041,0.5659778,0.03489875,0.07732031,0.05087001,0.06759664
69,0.1277484,0.006633311,0.9303924,0.09308328,0.06841292,0.05473759,0.07585818,0.06765281,0.08050373,0.747602,0.03141444,0.7853933,0.01505882,0.8055989,0.07834716,0.5588545,0.03545485,0.07752944,0.0509052,0.06659923
70,0.1356762,0.007059989,0.9347324,0.09169716,0.06891185,0.054711,0.075875,0.07095028,0.07931251,0.7528455,0.03109784,0.7987738,0.01505676,0.8177196,0.07592435,0.5526068,0.0360697,0.07775176,0.05096662,0.06564862
71,0.1419138,0.007051168,0.9388018,0.09019323,0.0692557,0.05468795,0.07588778,0.07361881,0.07805024,0.7599099,0.03078983,0.8113201,0.0150551,0.8290846,0.07414209,0.5387999,0.03674173,0.0778049,0.05100163,0.06475547
72,0.1481167,0.007385766,0.9426175,0.08895063,0.06938505,0.05461526,0.07589558,0.07654554,0.07752977,0.7549937,0.03050322,0.8230841,0.01505355,0.8397411,0.07198397,0.5247788,0.03751101,0.07782125,0.05102567,0.06391744
73,0.1539322,0.007688398,0.9461952,0.08769634,0.0694061,0.0545462,0.07589115,0.08006106,0.07645689,0.7562854,0.03020472,0.8335316,0.01505206,0.8497331,0.07026814,0.511526,0.03866844,0.07790811,0.05108735,0.0631506
74,0.1602773,0.008265004,0.9495499,0.08621135,0.06921067,0.05443885,0.07587058,0.08263726,0.07524334,0.7548622,0.02992785,0.8401773,0.01505028,0.8591021,0.06779409,0.495997,0.04040074,0.07795077,0.0511282,0.06242017
75,0.1663259,0.008848502,0.9526954,0.08497927,0.06903151,0.05429405,0.07584594,0.08707418,0.07420078,0.7565212,0.02966362,0.8468937,0.01504921,0.8678869,0.06526585,0.4800396,0.04229952,0.07801362,0.05113729,0.06172327
76,0.1714014,0.008892224,0.9556448,0.08374491,0.06851652,0.05410662,0.07582286,0.09153873,0.07314437,0.7568902,0.029423,0.8526196,0.01504838,0.876124,0.06280826,0.4649462,0.04393737,0.07804145,0.05113834,0.06107756
77,0.1721152,0.008337811,0.9584103,0.08264171,0.06794926,0.05392154,0.0758135,0.09341801,0.07199403,0.7657831,0.0292107,0.858539,0.01504745,0.8838476,0.06043055,0.4522765,0.04514475,0.07810094,0.05111977,0.06047413
78,0.1757897,0.007909416,0.9610034,0.08152867,0.06753836,0.05372128,0.07580835,0.09346291,0.0716922,0.7632677,0.02900966,0.8624091,0.01504629,0.8910896,0.05818043,0.4386074,0.04694539,0.07812082,0.05110144,0.05990961
79,0.1805488,0.00751529,0.9634348,0.0803535,0.0669604,0.0535732,0.07580024,0.09356815,0.07143071,0.7586771,0.02882602,0.8686079,0.01504542,0.89788,0.05595207,0.4259519,0.04938716,0.07811602,0.05109058,0.05937784
80,0.1855955,0.007811163,0.9657146,0.07957853,0.06640454,0.05344027,0.07579795,0.09342553,0.07083295,0.7466994,0.02866048,0.8755001,0.01504458,0.9042471,0.05438662,0.4150488,0.0517574,0.0781403,0.05106175,0.05886893
81,0.1921299,0.008161228,0.9678523,0.07940515,0.06605829,0.05330306,0.07580918,0.09319789,0.07055886,0.7261386,0.02848945,0.8797311,0.01504413,0.9102172,0.05272733,0.4049583,0.05340069,0.07821804,0.05104044,0.05841675
82,0.1998942,0.008755338,0.9698567,0.08016291,0.06586876,0.05318941,0.07582114,0.09307352,0.07059511,0.7082988,0.02833475,0.8818253,0.01504405,0.9158151,0.05115455,0.3934551,0.05593666,0.0782382,0.05101328,0.05798596
83,0.2054256,0.009123498,0.9717361,0.08110671,0.06607311,0.05307056,0.07581877,0.09244551,0.0703348,0.6907825,0.02818772,0.8796477,0.01504378,0.9210639,0.04940097,0.3813253,0.05767089,0.07819638,0.05099855,0.05760399
84,0.2074915,0.008608182,0.9734983,0.08443572,0.06611312,0.05293804,0.07582158,0.09211957,0.06989922,0.678161,0.02806544,0.8817789,0.0150434,0.9259855,0.04770156,0.3736592,0.05829832,0.07814739,0.05098394,0.05727606
85,0.2089859,0.008300902,0.9751506,0.08636632,0.06632704,0.05279642,0.075812,0.09199689,0.06963865,0.665776,0.02793761,0.874582,0.01504293,0.9306002,0.04606218,0.365552,0.0589247,0.07813101,0.05097057,0.05694117
86,0.2103373,0.007783362,0.9766999,0.08694438,0.06608094,0.05263745,0.07578827,0.09135237,0.06899535,0.6564033,0.02779333,0.8453863,0.01504297,0.9349272,0.04451784,0.3538883,0.06070995,0.07805028,0.05094752,0.05660595
87,0.2104952,0.007298086,0.9781527,0.08779892,0.06575745,0.05248649,0.07576203,0.09049427,0.06839287,0.6452345,0.02765957,0.8123709,0.01504369,0.9389845,0.04326792,0.340729,0.06216088,0.07792486,0.05092594,0.05627801
88,0.2122886,0.00684307,0.9795148,0.08826708,0.0656169,0.05234974,0.07573666,0.08920508,0.06814195,0.6392624,0.02753038,0.7806988,0.0150457,0.9427887,0.04222654,0.3288784,0.06276849,0.07780791,0.05089613,0.05595899
89,0.2107618,0.006416421,0.980792,0.09021816,0.06536785,0.05221757,0.07571507,0.08790684,0.06808177,0.6311189,0.02740597,0.7510812,0.01504732,0.9463558,0.04135962,0.3151904,0.06417053,0.07769901,0.0508676,0.05565869
90,0.2116495,0.006016374,0.9819896,0.09245848,0.06495506,0.05210282,0.07569857,0.08663664,0.06859796,0.6202652,0.02729852,0.7243652,0.01505028,0.9497004,0.04088765,0.3029201,0.06469254,0.07760935,0.05084113,0.05538815
