frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
35,0.477596,0.004459527,0.5153353,0.04367852,0.06532297,0.05406045,0.07504471,0.04489669,0.07838073,0.06231329,0.255966,0.1259488,0.01518186,0.0976249,0.009852801,0.02181265,0.03362921,0.07613403,0.05057825,0.07451379
36,0.5101674,0.004908419,0.5455537,0.04373153,0.06568886,0.05419269,0.0750467,0.04481415,0.08049992,0.06155521,0.3023558,0.1346546,0.01523546,0.09518459,0.009666293,0.02185648,0.03328814,0.07611131,0.05057602,0.07302066
37,0.5407079,0.00570454,0.5738879,0.04385602,0.06602371,0.05427675,0.0750495,0.04472592,0.08282991,0.06084254,0.3458532,0.1446508,0.01526987,0.09281985,0.009480724,0.02189565,0.032885,0.07608956,0.05058099,0.07162562
38,0.5693443,0.007370832,0.6004556,0.04396754,0.0664023,0.05452104,0.07505181,0.04465641,0.08595548,0.06017347,0.3866386,0.1559976,0.01531579,0.09057301,0.00926936,0.02195207,0.03253236,0.07606902,0.05057681,0.07031158
39,0.5961953,0.008240946,0.6253669,0.04396528,0.06684357,0.05483305,0.07505532,0.04459102,0.08832128,0.05954969,0.4248811,0.1660341,0.01534441,0.08852756,0.009061767,0.02189517,0.0322436,0.07606803,0.05057067,0.0690788
40,0.6213721,0.009542817,0.6487249,0.0440129,0.06737116,0.05527178,0.07505773,0.04455407,0.09006011,0.05896161,0.4607392,0.1796047,0.01535602,0.08668336,0.008899387,0.02180053,0.03196493,0.07606199,0.05056695,0.0679231
41,0.6449791,0.01063986,0.6706265,0.044038,0.0677441,0.05570962,0.07506137,0.04454449,0.09157269,0.05841289,0.4943615,0.1947858,0.01537495,0.08503845,0.008745618,0.02172608,0.03167873,0.07604676,0.05056839,0.06684172
42,0.6671144,0.01214459,0.6911626,0.04405398,0.06836822,0.05610736,0.07506482,0.0445294,0.09502729,0.05789757,0.5258877,0.2065756,0.01538878,0.08372631,0.008577935,0.02168112,0.03137554,0.07604373,0.05055772,0.06582797
43,0.6878695,0.01296511,0.7104183,0.04408409,0.06899083,0.05649894,0.075068,0.04453604,0.09872475,0.05741602,0.5554481,0.2229113,0.01539791,0.08277122,0.008452815,0.02163902,0.0310898,0.07604008,0.05054887,0.06489293
44,0.7073305,0.01290546,0.7284735,0.04414861,0.06971692,0.05690368,0.07507122,0.04452746,0.1029,0.05697026,0.5831655,0.2387598,0.01540154,0.08170533,0.008312573,0.02155031,0.03083762,0.07601984,0.05054591,0.06402901
45,0.7255782,0.01310449,0.7454029,0.04416721,0.07089981,0.05720734,0.07507692,0.04459697,0.1079777,0.05656169,0.6091547,0.2574358,0.01539839,0.08102538,0.008163858,0.02146432,0.03055399,0.07600955,0.05055534,0.06322242
46,0.7426881,0.01412205,0.7612768,0.04415021,0.071003,0.0574108,0.07508832,0.04460912,0.1109045,0.05617597,0.6335235,0.2741375,0.01540038,0.08052638,0.00802289,0.02140662,0.03040661,0.07599692,0.05056179,0.06243138
47,0.7587312,0.01562851,0.776161,0.04405562,0.07255254,0.0575804,0.07509575,0.04462109,0.1149637,0.05581595,0.656373,0.2878145,0.01541106,0.08125604,0.007874226,0.02133081,0.03024524,0.07599436,0.0505545,0.0616875
48,0.7737741,0.016964,0.7901171,0.04409605,0.07298039,0.05766286,0.07510623,0.04472838,0.1160677,0.05549363,0.6777978,0.3061742,0.01542963,0.08186653,0.007755024,0.02138013,0.03027189,0.07599594,0.05054781,0.06099098
49,0.787879,0.02135768,0.8032031,0.04409311,0.07308453,0.05764397,0.07511517,0.04483554,0.1160404,0.05520074,0.6978868,0.3263962,0.01545831,0.082495,0.007632733,0.0215525,0.0302182,0.07601549,0.05053178,0.06033815
50,0.8011046,0.02462439,0.8154732,0.04405538,0.07337819,0.05751743,0.07512332,0.04487752,0.1181204,0.0549548,0.7167232,0.3455986,0.01547206,0.08311471,0.007532335,0.02153367,0.03005873,0.07601261,0.05051956,0.0597299
51,0.8135055,0.02777779,0.8269783,0.04398661,0.07377297,0.0574633,0.07512637,0.04493693,0.1200956,0.05471976,0.7343853,0.3628669,0.01548406,0.08306581,0.007426697,0.0214982,0.03000362,0.0760282,0.05050835,0.05914826
52,0.8251333,0.02959925,0.837766,0.04390279,0.07373255,0.05744704,0.07512825,0.0449409,0.1229545,0.05450386,0.750946,0.3852872,0.01548878,0.08289213,0.007328404,0.02152606,0.02989271,0.07606905,0.05049738,0.05859852
53,0.836036,0.03357982,0.8478811,0.04381173,0.07367856,0.05737445,0.07513263,0.04495311,0.1232149,0.05434144,0.7664743,0.4029627,0.01549276,0.08290978,0.007227747,0.02146789,0.02979824,0.07610072,0.05048979,0.05808908
54,0.846259,0.04064897,0.8573656,0.04372402,0.07381986,0.05741763,0.07513653,0.04495051,0.1228436,0.05419388,0.7810344,0.4312484,0.01549475,0.08327217,0.007133508,0.02144393,0.02974753,0.0761861,0.05048419,0.0576085
55,0.8558446,0.04820885,0.8662587,0.04372308,0.07332186,0.05743403,0.07514075,0.04497752,0.1201782,0.0540263,0.7946867,0.4556494,0.01548796,0.08377929,0.007044938,0.02137496,0.02970858,0.07625857,0.05047404,0.05715645
56,0.8648326,0.05533479,0.8745974,0.04369213,0.07300162,0.05746843,0.07514702,0.04502659,0.1185777,0.05389875,0.8074878,0.4631244,0.0154863,0.08478204,0.006970676,0.02133677,0.0297127,0.07633103,0.05046451,0.05673767
57,0.8732601,0.05983858,0.8824161,0.04378305,0.07265119,0.05749761,0.07514813,0.04508087,0.1177392,0.05377745,0.8194907,0.482183,0.01548176,0.08615671,0.006913156,0.02132116,0.02957156,0.07638728,0.05045499,0.05635169
58,0.8811623,0.06198566,0.8897473,0.04405207,0.07227172,0.05738165,0.07514935,0.04512739,0.116338,0.05362776,0.8307453,0.498984,0.01548071,0.08676317,0.006868278,0.02124367,0.02942274,0.07642612,0.05044379,0.05598906
59,0.8885717,0.06325601,0.8966215,0.04438906,0.07202888,0.05737165,0.07515106,0.04517571,0.1145068,0.05348617,0.8412982,0.5127773,0.01546724,0.0890967,0.006844227,0.02115349,0.02926255,0.07645132,0.05043307,0.05565018
60,0.8955191,0.06419698,0.903067,0.04457736,0.07138149,0.05724763,0.07515186,0.0452452,0.1117239,0.05334907,0.8511931,0.5276876,0.01545182,0.09068369,0.006805134,0.02104863,0.0291473,0.07646132,0.05042631,0.05533235
61,0.9020334,0.06472343,0.9091107,0.04480373,0.07090835,0.05726306,0.07515325,0.04528405,0.1094762,0.05322609,0.8604711,0.5416327,0.01543984,0.09302155,0.006769658,0.02101853,0.02905779,0.07647697,0.05041567,0.0550443
62,0.9081415,0.06566869,0.9147775,0.04510584,0.07030828,0.05727296,0.07515461,0.04540789,0.107255,0.05310133,0.8691705,0.5499774,0.01542602,0.09476411,0.006744937,0.02095283,0.02895244,0.07650399,0.05040832,0.05477201
63,0.9138688,0.06680279,0.920091,0.04547255,0.06983591,0.05722904,0.07515517,0.04549081,0.1056368,0.05299768,0.8773276,0.5558901,0.01541355,0.09697288,0.00670694,0.02087935,0.02881298,0.07652537,0.05040401,0.05451573
64,0.919239,0.06738014,0.9250733,0.04581196,0.06942081,0.05716769,0.07515434,0.04554694,0.1040978,0.05289819,0.8849761,0.5590842,0.01540028,0.09765917,0.00667583,0.02080103,0.02867661,0.07653432,0.05039699,0.05428351
65,0.9242743,0.06877592,0.9297449,0.04619911,0.06890903,0.05712719,0.0751537,0.04567216,0.1023558,0.05278746,0.8921478,0.5622251,0.01538613,0.09826712,0.006659771,0.02073284,0.02859796,0.07657377,0.05039291,0.0540765
66,0.9289957,0.06954234,0.9341252,0.04653008,0.0685682,0.0571413,0.07515399,0.04588298,0.0999302,0.0526653,0.8988723,0.56367,0.01536766,0.09887084,0.006644982,0.0206357,0.02852136,0.07666464,0.05039373,0.05387
67,0.9334228,0.06992432,0.9382325,0.04680253,0.0680677,0.05723199,0.07516316,0.04600873,0.09776217,0.05253859,0.9051775,0.5543601,0.01534985,0.0977978,0.006617161,0.02053126,0.02856375,0.07677469,0.05039645,0.05368164
68,0.9375739,0.07083224,0.9420836,0.04703755,0.06752024,0.05724586,0.07517008,0.04609347,0.09539492,0.05240414,0.9091567,0.5410511,0.01533351,0.09664856,0.006633575,0.02049554,0.02910041,0.0768581,0.05039747,0.05352307
69,0.941466,0.0703664,0.9456946,0.04707727,0.06730265,0.05710236,0.07516728,0.0461069,0.09394004,0.05227171,0.910606,0.5285968,0.01531743,0.09538634,0.006620201,0.02043647,0.0294836,0.07691636,0.0504015,0.05337108
70,0.9451156,0.06944298,0.9490805,0.04706355,0.0669193,0.05694384,0.07516092,0.04608778,0.09242593,0.05215124,0.908573,0.5154875,0.0153028,0.09390223,0.006602231,0.02039365,0.02960106,0.07695838,0.05040265,0.0532418
71,0.9485375,0.06938428,0.9522553,0.04692936,0.06644823,0.05680642,0.07515591,0.04605469,0.09079472,0.05203889,0.9069966,0.5035142,0.01528974,0.09217852,0.006580114,0.02033463,0.0296655,0.07697576,0.05041186,0.05311197
72,0.9517462,0.06917067,0.9552321,0.04686153,0.0659444,0.05682397,0.07515275,0.04604315,0.08920014,0.05193884,0.9041544,0.4944901,0.01527879,0.0907978,0.006561967,0.0202854,0.02981277,0.07698102,0.05041278,0.05297402
73,0.9547548,0.06754798,0.9580234,0.04676667,0.06556837,0.05674191,0.07514884,0.04603961,0.08787725,0.05183269,0.9040201,0.484114,0.01526843,0.08983348,0.006564543,0.02023524,0.02998236,0.07698375,0.05041183,0.05284201
74,0.9575757,0.06532822,0.9606405,0.04665149,0.06512143,0.05667165,0.07514444,0.04598985,0.08646093,0.05173701,0.8933496,0.4726846,0.01525818,0.08865974,0.006556646,0.02016818,0.03010811,0.07702273,0.05041056,0.05272949
75,0.9602209,0.06400523,0.9630946,0.04654536,0.06464436,0.05659064,0.07514047,0.04596988,0.08507679,0.05165495,0.8740408,0.4620419,0.01524806,0.08769918,0.006568627,0.02011892,0.03068991,0.07705776,0.05040745,0.0526142
76,0.9627011,0.06202747,0.9653956,0.04641134,0.06424354,0.05650976,0.07513665,0.04595641,0.08360322,0.05157553,0.8401316,0.4500733,0.01524027,0.08688352,0.006550635,0.02007609,0.03084559,0.07704429,0.05040641,0.05251822
77,0.9650266,0.06186537,0.9675532,0.04631609,0.06421397,0.05646831,0.07513347,0.04592089,0.08306812,0.05151753,0.8140447,0.4367734,0.01523494,0.0858221,0.006508512,0.02003975,0.0309305,0.07712997,0.05041722,0.05251549
